FIPS,Tract,County,State,Gini Coefficient,Economic Segregation,Racial Economic Segregation,Racial Segregation,Gender Pay Gap,Uninsured Children,Uninsured (Black),Uninsured (Hispanic),Living Below Poverty (Black),Living Below Poverty (Hispanic),Lack_English_Prof
36059414100,Census Tract 4141,Nassau County,New York,0.3792,0.3302752293577982,0.04442298406566876,-0.39797144001067664,0.20284368308351175,0.0,0.02903225806451613,0.06505700871898056,0.019027484143763214,0.0,0.0919443272880641
36059414201,Census Tract 4142.01,Nassau County,New York,0.4318,0.19950124688279303,0.02743142144638404,-0.1410369846044948,-0.1042643485403334,0.0,0.10411622276029056,0.1093062605752961,0.022332506203473945,0.06085526315789474,0.1324379779891811
36059414202,Census Tract 4142.02,Nassau County,New York,0.4449,0.14623467600700527,0.047285464098073555,-0.35111014366565085,0.034000207318337305,0.02162629757785467,0.011278195488721804,0.18162393162393162,0.03389830508474576,0.30265486725663715,0.17963518817824983
36059414301,Census Tract 4143.01,Nassau County,New York,0.3938,0.19519519519519518,0.11511511511511512,0.08190352865004856,-0.45835505617977534,0.0,0.003656307129798903,0.0,0.0,0.0,0.09727081875437368
36059414303,Census Tract 4143.03,Nassau County,New York,0.388,0.25017277125086385,0.07532826537664132,-0.007346016198907516,0.27698238695722543,0.07025411061285501,0.0417036379769299,0.07850940665701882,0.0,0.035842293906810034,0.09063745019920319
36059414304,Census Tract 4143.04,Nassau County,New York,0.4239,-0.1323918799646955,-0.04060017652250662,-0.22681047765793527,-0.4685980365171116,0.11206896551724138,0.16469661150512213,0.15401621223286663,0.0,0.15028901734104047,0.14901712111604312
36059414400,Census Tract 4144,Nassau County,New York,0.4162,-0.033866995073891626,0.01600985221674877,-0.13937082936129647,0.27269333333333334,0.09384858044164038,0.07603186097031137,0.11595547309833024,0.16920152091254753,0.001652892561983471,0.17454840673838035
36059414501,Census Tract 4145.01,Nassau County,New York,0.3754,0.3005575266092245,0.2802838317283325,0.19743994388918112,0.11006776273159591,0.018433179723502304,0.029228855721393034,0.044444444444444446,0.0,0.19318181818181818,0.03976739823672857
36059414502,Census Tract 4145.02,Nassau County,New York,0.478,0.20901408450704226,0.15380281690140846,0.3612471012625612,0.056935515293200845,0.0,0.02040816326530612,0.0377906976744186,0.0,0.0,0.028900187316028902
36059414600,Census Tract 4146,Nassau County,New York,0.378,0.44038294168842473,0.504786771105309,0.6579429468725465,0.19642364532019707,0.00682261208576998,0.0,0.015021459227467811,0.0,0.0,0.0041249263406010605
36059414700,Census Tract 4147,Nassau County,New York,0.4274,0.36316133246244287,0.4611365120836055,0.7908638233383849,0.2618072589697751,0.06785714285714285,0.0,0.09219858156028368,0.0,0.0,0.002078521939953811
36059414800,Census Tract 4148,Nassau County,New York,0.4276,0.4337899543378995,0.4657534246575342,0.8217444342787436,0.12390606066434573,0.0,0.0,0.0952970297029703,0.0,0.0,0.002696700507614213
36059414900,Census Tract 4149,Nassau County,New York,0.4449,0.5464668094218416,0.4715203426124197,0.5989809867031192,0.1116450834605347,0.0,0.0,0.0,0.0,0.0,0.03109012199921291
36059415000,Census Tract 4150,Nassau County,New York,0.4028,0.3959804454101032,0.4388919065725149,0.8396432778058219,0.16714670802407594,0.0,0.0,0.016494845360824743,,0.0,0.002787068004459309
36059415101,Census Tract 4151.01,Nassau County,New York,0.3878,0.42716319824753557,0.42825848849945236,0.6574608408903545,0.16352194737606007,0.0,0.0,0.03836930455635491,0.0,0.0891089108910891,0.029411764705882353
36059415102,Census Tract 4151.02,Nassau County,New York,0.3234,0.7283737024221453,0.7214532871972318,0.8278,0.20052969814995136,0.0186536901865369,0.0,0.06451612903225806,,0.0,0.0022755482002482417
36059415201,Census Tract 4152.01,Nassau County,New York,0.4211,0.5980902777777778,0.5920138888888888,0.7946562593815671,0.2757102470222923,0.0,0.010526315789473684,0.0,0.0,0.0,0.01019108280254777
36059415202,Census Tract 4152.02,Nassau County,New York,0.3961,0.5163081193615545,0.553088133240805,0.8671003717472119,0.0539312903844924,0.039159503342884434,0.0,0.0,0.0,0.0,0.0076448828606658446
36059415300,Census Tract 4153,Nassau County,New York,0.382,0.43867457962413453,0.47279920870425324,0.8400256986829425,0.1644629043935526,0.0,0.0,0.0,0.0,0.0,0.03492333901192504
36059415401,Census Tract 4154.01,Nassau County,New York,0.4017,0.3833049403747871,0.4452015900056786,0.8441176470588235,0.30533611347684353,0.0,0.0,0.0,0.0,0.14925373134328357,0.004329004329004329
36059415402,Census Tract 4154.02,Nassau County,New York,0.3097,0.6331034482758621,0.5868965517241379,0.8985035783994795,0.3245036403846632,0.015459723352318959,0.0,0.0,0.0,0.0,0.0
36059415500,Census Tract 4155,Nassau County,New York,0.3431,0.5629370629370629,0.5221445221445221,0.8195160650535501,0.33920860519035023,0.01016260162601626,0.0,0.0,0.0,0.0,0.005010438413361169
36059415600,Census Tract 4156,Nassau County,New York,0.3596,0.5833333333333334,0.5665509259259259,0.8502121379819222,0.41845343131330226,0.005532503457814661,0.0,0.03194103194103194,,0.0,0.006265909535931075
36059415700,Census Tract 4157,Nassau County,New York,0.4327,0.42177589852008457,0.4952431289640592,0.8738301559792028,0.2889515022605269,0.0,0.0,0.0,0.0,0.0,0.005614924832457888
36059415802,Census Tract 4158.02,Nassau County,New York,0.3416,0.4936247723132969,0.5040983606557377,0.8004115226337448,0.23930451663272945,0.005369127516778523,0.0,0.0030349013657056147,0.0,0.16666666666666666,0.01704199634814364
36059416000,Census Tract 4160,Nassau County,New York,0.4018,0.46599131693198265,0.467438494934877,0.8242522606074658,0.13998269147555176,0.005719733079122974,0.0,0.0,,0.10215053763440861,0.029627815866797257
36059416100,Census Tract 4161,Nassau County,New York,0.3134,0.385834109972041,0.38769804287045667,0.8754108156558111,0.04387385722516335,0.07838014369693011,0.0,0.022443890274314215,0.0,0.0,0.0051837170300350665
36059416201,Census Tract 4162.01,Nassau County,New York,0.3812,0.31828793774319064,0.32607003891050584,0.8025855103689739,-0.34921133171152796,0.0,0.0,0.0,0.0,0.0,0.01599542987717795
36059416202,Census Tract 4162.02,Nassau County,New York,0.4053,0.15679639029892836,0.27467569091934574,0.5845967252880534,-0.08684169401468989,0.014322916666666666,0.0,0.15479876160990713,,0.10436893203883495,0.04717992708556723
36059416300,Census Tract 4163,Nassau County,New York,0.4349,0.40763834762275913,0.45518316445830087,0.8756476683937824,0.2502734079246235,0.0,0.375,0.02142857142857143,,0.3333333333333333,0.0010073875083948958
36059416401,Census Tract 4164.01,Nassau County,New York,0.3624,0.4295267489711934,0.4547325102880658,0.8932104316546763,0.29587462158960565,0.025848142164781908,0.0,0.10336538461538461,,0.0,0.008367200573750896
36059416402,Census Tract 4164.02,Nassau County,New York,0.43,0.4353059177532598,0.48044132397191575,0.829050279329609,0.03263614716160357,0.0,0.0,0.045454545454545456,,0.0,0.015457788347205707
36059416500,Census Tract 4165,Nassau County,New York,0.4243,0.28982630272952853,0.3210918114143921,0.21218487394957983,-0.0666754796172977,0.03374432186891629,0.09879518072289156,0.04750815090824406,0.12560386473429952,0.18232044198895028,0.052350081037277146
36059416600,Census Tract 4166,Nassau County,New York,0.4121,0.2695214105793451,0.3434089000839631,0.7695668693009119,-0.41972301482357843,0.0,0.0,0.015,,0.0,0.010569583088667059
36059416701,Census Tract 4167.01,Nassau County,New York,0.3174,0.3958333333333333,0.35049019607843135,0.744123829543283,0.10553186304374318,0.1469440832249675,0.0,0.028148148148148148,,0.0718954248366013,0.03036277602523659
36059416702,Census Tract 4167.02,Nassau County,New York,0.4323,0.19581589958158996,0.2401673640167364,0.7208133971291866,0.06330691835099278,0.0,0.0,0.030947775628626693,1.0,0.0625,0.00997324252006811
36059416801,Census Tract 4168.01,Nassau County,New York,0.3758,0.3542713567839196,0.42462311557788945,0.8993288590604027,0.23684040321910027,0.0,0.0,0.0,,0.0,0.002360717658168083
36059416802,Census Tract 4168.02,Nassau County,New York,0.4605,0.1802187351402758,0.2757964812173086,0.773416149068323,0.30255240242150994,0.06326034063260341,0.3125,0.04938271604938271,0.0,0.0,0.014419428282317227
36059416900,Census Tract 4169,Nassau County,New York,0.4477,0.3768699654775604,0.4942462600690449,0.8621983914209115,0.4657848147357583,0.0,0.0,0.0,,0.0,0.0
36059517000,Census Tract 5170,Nassau County,New York,0.4921,0.24470416362308253,0.35719503287070853,0.5946242457487658,0.32158219642657826,0.029605263157894735,0.0,0.10310965630114566,0.0,0.0,0.022370714700755374
36059517101,Census Tract 5171.01,Nassau County,New York,0.4694,0.10491493383742911,0.19612476370510398,0.4786962855061908,0.0039023544205003535,0.0,0.0,0.06653225806451613,0.6216216216216216,0.0,0.0484814186002641
36059517102,Census Tract 5171.02,Nassau County,New York,0.3099,0.32684824902723736,0.2827496757457847,0.5938830816879598,0.05821741370427613,0.0,0.0,0.025048169556840076,0.0,0.0,0.029270248596631916
36059517201,Census Tract 5172.01,Nassau County,New York,0.5624,-0.29411764705882354,0.07219251336898395,0.4776080766243852,0.27599011572167387,0.0,0.0,0.1793265465935787,1.0,0.23202614379084968,0.08369330453563716
36059517202,Census Tract 5172.02,Nassau County,New York,0.5785,-0.10303458009880029,0.2180663373323924,0.5657033805888768,0.1950112145721471,0.0,0.0,0.23792093704245973,,0.643979057591623,0.1618150684931507
36059517301,Census Tract 5173.01,Nassau County,New York,0.4634,0.1724403387220939,0.32409545804464973,0.488065150238697,0.3791047985378615,0.07407407407407407,0.05220883534136546,0.22236180904522612,0.0,0.14163090128755365,0.09485484334578902
36059517302,Census Tract 5173.02,Nassau County,New York,0.4417,0.09302325581395349,0.2239048134126555,0.5307388606880993,0.0994345028274859,0.0629800307219662,0.543859649122807,0.3015340364333653,0.0,0.06924643584521385,0.08715969118244617
36059517400,Census Tract 5174,Nassau County,New York,0.5058,0.5087527352297593,0.5596280087527352,0.8895693401817464,0.36366555730717576,0.02744807121661721,0.3157894736842105,0.0,0.0,0.0,0.0035819637589549094
36059517500,Census Tract 5175,Nassau County,New York,0.3745,0.3448509485094851,0.34417344173441733,0.8366167586025742,0.28641804286581474,0.0,0.2,0.0,,0.0,0.0029208709506107276
36059517600,Census Tract 5176,Nassau County,New York,0.4869,0.364190012180268,0.42570036540803896,0.7548427410956051,0.28545473216895356,0.022549869904596703,0.0,0.042690815006468305,0.46153846153846156,0.0,0.029526704298740773
36059517701,Census Tract 5177.01,Nassau County,New York,0.5237,0.5642771325590709,0.4881858229875851,0.672286617492097,0.37729417933927634,0.035596933187294635,0.0759493670886076,0.0,0.6153846153846154,0.0,0.03165250753631132
36059517705,Census Tract 5177.05,Nassau County,New York,0.4339,0.7690631808278867,0.4684095860566449,0.665073675826364,0.5406258374966499,0.0,0.0,0.2727272727272727,0.0,0.0,0.01799163179916318
36059517801,Census Tract 5178.01,Nassau County,New York,0.5228,0.5926470588235294,0.5625,0.7925626106754364,0.42512323232323235,0.010940919037199124,0.47058823529411764,0.02557544757033248,0.0,0.3191489361702128,0.0341949380721594
36059517802,Census Tract 5178.02,Nassau County,New York,0.5589,0.3751987281399046,0.46184419713831476,0.7795624480753254,0.25151581243184296,0.0,0.0,0.07670850767085077,0.0,0.0,0.039847641371227656
36059517901,Census Tract 5179.01,Nassau County,New York,0.3841,0.39523281596452325,0.45509977827050996,0.8933577087141986,-0.0649033118470772,0.0,0.0,0.1111111111111111,,0.0,0.0018781302170283807
36059517902,Census Tract 5179.02,Nassau County,New York,0.5119,0.34104046242774566,0.42196531791907516,0.9209386281588448,0.45705251680901327,0.0,0.0,0.038461538461538464,0.0,0.0,0.012536873156342183
36059518000,Census Tract 5180,Nassau County,New York,0.4415,0.1273394495412844,0.27192660550458714,0.5926594464500602,-0.04100058173356613,0.0,0.0,0.044082125603864736,0.0,0.1174785100286533,0.024740227610094014
36059518100,Census Tract 5181,Nassau County,New York,0.437,0.49789915966386555,0.4569327731092437,0.7720042417815483,0.41256825783091455,0.0,0.0,0.0,,0.0,0.0038299502106472617
36059518201,Census Tract 5182.01,Nassau County,New York,0.5002,0.7232472324723247,0.6391143911439114,0.735578055097716,0.405864758168035,0.0,0.25,0.04439746300211417,0.0,0.0,0.009972575417601595
36059518203,Census Tract 5182.03,Nassau County,New York,0.452,0.5159489633173844,0.5821371610845295,0.7535014005602241,0.33189955894754086,0.019417475728155338,0.0,0.0,,0.0,0.0496211195306771
36059518204,Census Tract 5182.04,Nassau County,New York,0.4823,0.5011223344556678,0.4494949494949495,0.7750255885363357,0.44394273127753303,0.010050251256281407,,0.0,,0.0,0.021517302573203195
36059518300,Census Tract 5183,Nassau County,New York,0.4538,0.46322778345250254,0.42645556690500513,0.6156428331654917,0.2742158490566038,0.004939626783754116,0.5,0.0,,0.2604166666666667,0.07507301151004982
36059518400,Census Tract 5184,Nassau County,New York,0.5004,0.37103746397694526,0.31556195965417866,0.635593220338983,0.3090978723404255,0.0,0.0,0.3448275862068966,,0.0,0.02216202905688254
36059518501,Census Tract 5185.01,Nassau County,New York,0.4761,0.4825941821649976,0.2765855984740105,0.4076619388799532,0.5907555905586979,0.019452887537993922,0.0,0.0,0.0,,0.05498951153730896
36059518502,Census Tract 5185.02,Nassau County,New York,0.3334,0.3600395647873393,0.2551928783382789,0.48803680981595093,0.5242160587121986,0.023980815347721823,0.0,0.0,0.0,0.0,0.00945945945945946
36059518600,Census Tract 5186,Nassau County,New York,0.3858,0.6421875,0.40390625,0.5269953051643192,0.3007767685551228,0.023443815683104285,0.0,0.0625,,0.0,0.08904109589041095
36059518700,Census Tract 5187,Nassau County,New York,0.4371,0.45465049104563837,0.31542461005199307,0.5560603307286934,0.33049545659500645,0.0,0.0,0.0,,0.0,0.03783078643309728
36059518800,Census Tract 5188,Nassau County,New York,0.377,0.6070038910505836,0.47568093385214005,0.6065203357004519,0.2635110691814977,0.0,0.14084507042253522,0.0,0.0,,0.010985238585650533
36059518900,Census Tract 5189,Nassau County,New York,0.3719,0.3743961352657005,0.16859903381642513,0.2534320323014805,-0.24878006872852243,0.01654533421575116,0.0,0.18608549874266556,0.0,0.0,0.09400639688499514
36059519000,Census Tract 5190,Nassau County,New York,0.3679,0.4496288441145281,0.27942735949098624,0.43798901281837854,0.2892940021420921,0.030612244897959183,0.0,0.014507772020725389,,0.0,0.045438838977194196
36059519100,Census Tract 5191,Nassau County,New York,0.4868,0.19745801180208805,0.22151611438946892,0.4549309045226131,0.28468551882000437,0.15951492537313433,0.0,0.23429781227946367,,0.0,0.08247422680412371
36059519200,Census Tract 5192,Nassau County,New York,0.4397,0.3753694581280788,0.2650246305418719,0.3907458765143775,0.1942647887323944,0.051840721262208865,,0.08380592312539382,,0.08571428571428572,0.05307855626326964
36059519300,Census Tract 5193,Nassau County,New York,0.3912,0.31006493506493504,0.18614718614718614,0.2937249666221629,-0.1786328774313959,0.01647940074906367,0.0,0.12984364377974167,0.0,0.34441087613293053,0.0835175244711083
36059519400,Census Tract 5194,Nassau County,New York,0.3263,0.3253652058432935,0.3160690571049137,0.6440281030444965,0.3414941517780957,0.033783783783783786,0.0,0.21148825065274152,,0.0,0.04541062801932367
36059519500,Census Tract 5195,Nassau County,New York,0.3478,0.3843263553408481,0.30112721417069244,0.5086489013557737,0.12208803966884763,0.06657608695652174,0.0,0.12914485165794065,,0.0,0.06656804733727811
36059519601,Census Tract 5196.01,Nassau County,New York,0.3748,0.5246913580246914,0.43141289437585734,0.759470970634387,0.21360385317027497,0.0,0.0,0.0,,0.0,0.00871203202260419
36059519602,Census Tract 5196.02,Nassau County,New York,0.3316,0.5517241379310345,0.44677661169415295,0.6920380570856285,0.17971985328248585,0.041916167664670656,,0.39072847682119205,,0.0,0.029787234042553193
36059519702,Census Tract 5197.02,Nassau County,New York,0.4439,0.4484906564446574,0.4504072831816004,0.6692580699678892,0.31231454440106987,0.06551204819277108,0.0,0.0,,0.0,0.02987172728870146
36059519703,Census Tract 5197.03,Nassau County,New York,0.3736,0.45732838589981445,0.3070500927643785,0.6608719646799117,0.41990668740279935,0.0041753653444676405,,0.02197802197802198,,0.0,0.05872193436960276
36059519704,Census Tract 5197.04,Nassau County,New York,0.4283,0.479185119574845,0.5155004428697962,0.7606090055069646,0.26474502288938573,0.052496798975672214,0.0,0.0,,0.0,0.008567511994516792
36059519801,Census Tract 5198.01,Nassau County,New York,0.411,0.45787545787545786,0.43345543345543347,0.7324866857845146,-0.08474915894158475,0.06382978723404255,,0.10869565217391304,,0.0,0.03926701570680628
36059519802,Census Tract 5198.02,Nassau County,New York,0.3525,0.5477744807121662,0.4908011869436202,0.8030630276850579,0.31510678743151066,0.024350649350649352,0.0,0.10084033613445378,,0.0,0.004152823920265781
36059519900,Census Tract 5199,Nassau County,New York,0.3951,0.3352972683449384,0.4006427423674344,0.7945602901178603,0.23060389045753427,0.012110726643598616,0.0,0.0,,0.0,0.006461421512732801
36059520001,Census Tract 5200.01,Nassau County,New York,0.4682,0.30174464710547183,0.3318794607454401,0.7357454596649303,0.32265361439909523,0.014503263234227702,0.0,0.0,,0.0,0.018469656992084433
36059520002,Census Tract 5200.02,Nassau County,New York,0.4125,0.2766355140186916,0.2953271028037383,0.705983272571306,0.41831683168316836,0.009174311926605505,0.0,0.0,,0.05263157894736842,0.05465949820788531
36059520100,Census Tract 5201,Nassau County,New York,0.4086,0.4663991975927783,0.5105315947843531,0.7864682471015747,0.21841961078755656,0.0030211480362537764,0.0,0.0,,0.0,0.017932296431838975
36059520200,Census Tract 5202,Nassau County,New York,0.3614,0.3602150537634409,0.35053763440860214,0.5993957703927493,0.22029286319972663,0.053227633069082674,0.0,0.04798464491362764,,0.0,0.0023915271609156134
36059520300,Census Tract 5203,Nassau County,New York,0.3815,0.32241289651586064,0.38117524700988037,0.7772863966035733,0.059322131762803876,0.009151414309484194,0.0,0.04212454212454213,0.0,0.0,0.013088012139605462
36059520401,Census Tract 5204.01,Nassau County,New York,0.4455,0.2251279135872655,0.26662876634451393,0.6149942329873126,0.20766494321445927,0.024691358024691357,0.0,0.0,0.0,0.0,0.007802974884174592
36059520402,Census Tract 5204.02,Nassau County,New York,0.4422,0.27560837577815506,0.3729485002829655,0.7214756902027852,0.4537441042943702,0.025065963060686015,0.0,0.03168044077134986,,0.0,0.016066338429644986
36059520501,Census Tract 5205.01,Nassau County,New York,0.3832,0.41074523396880414,0.4289428076256499,0.7350642803125788,0.08877408437704304,0.0,0.2777777777777778,0.030800821355236138,0.0,0.09090909090909091,0.01684374190204716
36059520502,Census Tract 5205.02,Nassau County,New York,0.3616,0.44562022339800117,0.4350382128159906,0.8004565341449495,-0.36587610619469024,0.0,0.0,0.004470938897168405,,0.11038961038961038,0.0042202572347266884
36059520600,Census Tract 5206,Nassau County,New York,0.3497,0.5680975092739798,0.48754636989931105,0.7265678842177808,0.15580236077822418,0.0,0.5268817204301075,0.0,0.0,0.0,0.005983680870353581
36059520700,Census Tract 5207,Nassau County,New York,0.3867,0.3776102088167053,0.41125290023201855,0.8592944089127296,0.333066354506808,0.0,,0.0,,0.0,0.0022026431718061676
36059520800,Census Tract 5208,Nassau County,New York,0.3692,0.4210139603232917,0.4276267450404115,0.9197604790419162,0.2707838949533302,0.0022675736961451248,0.0,0.025252525252525252,,0.0,0.0041332988891759235
36059520900,Census Tract 5209,Nassau County,New York,0.3686,0.3216049382716049,0.40987654320987654,0.8685538731621681,0.43560283162225266,0.0,0.0,0.023032629558541268,,0.0,0.006834786707518265
36059521000,Census Tract 5210,Nassau County,New York,0.3675,0.3476923076923077,0.42523076923076925,0.8830915782636934,0.23162261049912936,0.006362672322375398,,0.0,,0.0,0.03513145965548504
36059521100,Census Tract 5211,Nassau County,New York,0.3716,0.4603068712474983,0.494996664442962,0.9364609428376224,0.2953447538642091,0.012429378531073447,0.0,0.0,,0.0,0.010978520286396181
36059521200,Census Tract 5212,Nassau County,New York,0.3404,0.4984391259105099,0.4339229968782518,0.7911218169304887,0.11884625850340136,0.0,0.0,0.0,0.0,0.0,0.015237420269312544
36059521301,Census Tract 5213.01,Nassau County,New York,0.3642,0.488,0.4491428571428571,0.7313974591651543,0.2304891041162228,0.0,0.0,0.0,0.0,0.0,0.005701254275940707
36059521302,Census Tract 5213.02,Nassau County,New York,0.3753,0.5162866449511401,0.5629750271444083,0.8639595808383234,0.05809497147380516,0.011059907834101382,0.0,0.019490254872563718,,0.0,0.0024183796856106408
36059521400,Census Tract 5214,Nassau County,New York,0.4465,0.5735900962861072,0.6198991288399817,0.9243293533881222,0.5098954113798754,0.0,,0.0,,0.0,0.0032520325203252032
36059521500,Census Tract 5215,Nassau County,New York,0.3676,0.44165694282380397,0.5175029171528588,0.8176249753013238,0.2033655265488592,0.007056451612903226,0.0,0.058091286307053944,0.0,0.0,0.005353098620547663
36059521601,Census Tract 5216.01,Nassau County,New York,0.3254,0.5003579098067287,0.5461703650680029,0.9141131737866249,0.08234500963793645,0.0,0.0,0.0,0.0,0.0,0.0025785278949835913
36059521602,Census Tract 5216.02,Nassau County,New York,0.3234,0.4634615384615385,0.5269230769230769,0.9582935370900987,0.4067116819820277,0.13391739674593242,,0.0,,0.0,0.0
36059521700,Census Tract 5217,Nassau County,New York,0.4373,0.41577698695136417,0.4454329774614472,0.8572735590118938,0.15308564974798977,0.0,0.0,0.0,,0.0,0.0
36059521801,Census Tract 5218.01,Nassau County,New York,0.3614,0.473568281938326,0.46769456681350957,0.8580164849773996,0.13279688706078907,0.046703296703296704,0.0,0.1016949152542373,0.0,0.0,0.0
36059521802,Census Tract 5218.02,Nassau County,New York,0.2887,0.5442622950819672,0.49754098360655735,0.8627501949571095,0.5089172081184272,0.0,,0.0,,0.0,0.0029745808545159546
36059521902,Census Tract 5219.02,Nassau County,New York,0.4317,0.5674418604651162,0.5913621262458472,0.8761261261261262,0.42728884654572397,0.0,0.0,0.0,,0.0,0.0
36059522000,Census Tract 5220,Nassau County,New York,0.482,0.12882610158089472,0.14228052472250252,0.13525469168900806,0.22823883708808712,0.01936026936026936,0.022476190476190476,0.015021459227467811,0.03767123287671233,0.017241379310344827,0.025802832702285793
36059522700,Census Tract 5227,Nassau County,New York,0.3902,0.5040397762585457,0.4226227470478558,0.7201815930664466,0.06916008823904762,0.0,0.0,0.0,0.0,0.42168674698795183,0.02716800695500978
36059980100,Census Tract 9801,Nassau County,New York,,,,0.5923236514522822,0.0,0.037209302325581395,0.0,0.0,,,0.0
36059981100,Census Tract 9811,Nassau County,New York,,,,0.5929108485499462,0.0,0.0,0.031746031746031744,0.056074766355140186,,,0.0
36059982100,Census Tract 9821,Nassau County,New York,,0.0,0.0,0.27610008628127697,0.0,0.024096385542168676,0.08450704225352113,0.017341040462427744,,,0.009490940465918895
36059990100,Census Tract 9901,Nassau County,New York,,,,,0.0,,,,,,
36059990200,Census Tract 9902,Nassau County,New York,,,,,0.0,,,,,,
36059990301,Census Tract 9903.01,Nassau County,New York,,,,,0.0,,,,,,
36059990302,Census Tract 9903.02,Nassau County,New York,,,,,0.0,,,,,,
36059990400,Census Tract 9904,Nassau County,New York,,,,,0.0,,,,,,
36103110101,Census Tract 1101.01,Suffolk County,New York,0.5283,0.5209940017137961,0.5646958011996572,0.8113101903695409,0.4244557309540151,0.02274975272007913,0.0,0.006944444444444444,0.0,0.0,0.018118059614260665
36103110103,Census Tract 1101.03,Suffolk County,New York,0.3936,0.524547803617571,0.524547803617571,0.9028021015761821,0.372687576298244,0.0,0.0,0.0,,0.0,0.005502063273727648
36103110104,Census Tract 1101.04,Suffolk County,New York,0.3478,0.7218200620475698,0.7394002068252327,0.8580060422960725,0.5024915682386015,0.0,,0.17073170731707318,,0.0,0.038941954445260836
36103110200,Census Tract 1102,Suffolk County,New York,0.4661,0.31569664902998235,0.3531746031746032,0.8703309463905554,0.32902737568307217,0.0,0.0,0.0,,0.0,0.003577106518282989
36103110300,Census Tract 1103,Suffolk County,New York,0.5033,0.5470873786407767,0.5650485436893203,0.9207229410556582,0.30575428571428576,0.004694835680751174,0.0,0.0037313432835820895,,0.0,0.006824482832160375
36103110401,Census Tract 1104.01,Suffolk County,New York,0.4389,0.4881087202718007,0.5334088335220838,0.9571299638989169,0.38280502465713095,0.03275109170305677,0.0,0.0,,0.0,0.008306414397784956
36103110402,Census Tract 1104.02,Suffolk County,New York,0.3742,0.5544478527607362,0.553680981595092,0.8296906045983536,0.08255766895993522,0.0045351473922902496,0.0,0.0,0.0,0.0,0.004329004329004329
36103110501,Census Tract 1105.01,Suffolk County,New York,0.4601,0.5644724977457168,0.5933273219116321,0.9184177997527813,0.5575812822850197,0.01935483870967742,,0.0,,,0.013265950726468731
36103110502,Census Tract 1105.02,Suffolk County,New York,0.455,0.5051975051975052,0.5384615384615384,0.7873848334514528,0.10892649903288198,0.0,0.0,0.0,0.0,0.0,0.0
36103110601,Census Tract 1106.01,Suffolk County,New York,0.4636,0.3365282215122471,0.4281150159744409,0.8758802816901409,0.1794570109127276,0.05674653215636822,0.0,0.1687344913151365,,0.0,0.010845006778129237
36103110602,Census Tract 1106.02,Suffolk County,New York,0.5245,0.3389830508474576,0.5298840321141838,0.9849624060150376,0.2657517341586967,0.0,,0.0,,,0.0
36103110801,Census Tract 1108.01,Suffolk County,New York,0.4496,0.5033377837116155,0.5700934579439252,0.9135549872122762,0.39940885263067205,0.0051813471502590676,0.0,0.0,,0.0,0.005173305742369374
36103110803,Census Tract 1108.03,Suffolk County,New York,0.4105,0.5755868544600939,0.5708920187793427,0.8756371049949032,0.27350735294117645,0.0,0.0,0.0,,0.0,0.009566787003610109
36103110901,Census Tract 1109.01,Suffolk County,New York,0.4616,0.30155979202772965,0.43500866551126516,0.7795765877957659,0.33132721202003335,0.06361323155216285,0.0,0.5567567567567567,,0.0,0.0
36103110902,Census Tract 1109.02,Suffolk County,New York,0.3824,0.14925373134328357,0.20691994572591588,0.3738115816767502,-0.14009049773755655,0.1311659192825112,0.0,0.1896858328393598,0.25252525252525254,0.2467948717948718,0.1265735866330968
36103111001,Census Tract 1110.01,Suffolk County,New York,0.3733,0.34069400630914826,0.35962145110410093,0.7551724137931034,0.1817492764940971,0.0,0.0,0.21100917431192662,0.0,0.0,0.007220216606498195
36103111002,Census Tract 1110.02,Suffolk County,New York,0.4256,0.18497109826589594,0.20336311087756173,0.4062383264848711,0.09125871948181363,0.10724106324472961,0.28735632183908044,0.19789227166276346,0.26666666666666666,0.04639175257731959,0.08032366291691335
36103111101,Census Tract 1111.01,Suffolk County,New York,0.3323,0.2679938744257274,0.15313935681470137,0.37216404886561955,0.24263780518499878,0.27504244482173174,0.18914956011730205,0.19655521783181357,0.0,0.0,0.0726474890297416
36103111102,Census Tract 1111.02,Suffolk County,New York,0.4504,0.13666666666666666,0.16166666666666665,0.11951447245564893,-0.3915686701509873,0.0,0.030100334448160536,0.1565778853914447,0.11267605633802817,0.4144486692015209,0.21482889733840305
36103111103,Census Tract 1111.03,Suffolk County,New York,0.4737,0.04093567251461988,0.12378167641325535,0.0898249175336209,0.6191443583611129,0.0,0.03938730853391685,0.18397626112759644,0.08695652173913043,0.07531380753138076,0.171960569550931
36103111201,Census Tract 1112.01,Suffolk County,New York,0.2776,0.4244817374136229,0.2665350444225074,0.4801223241590214,-0.04539196282591851,0.012300123001230012,0.08403361344537816,0.06698002350176263,0.0,0.0,0.12441558441558441
36103111202,Census Tract 1112.02,Suffolk County,New York,0.3632,0.2414844941535333,0.23792577529232334,0.6065455853263801,-0.21270077687321232,0.0,0.0,0.1182089552238806,0.5945945945945946,0.09217877094972067,0.09249329758713137
36103111300,Census Tract 1113,Suffolk County,New York,0.4684,0.5028644175684277,0.5518777848504137,0.8578168561012224,0.2399878819499962,0.02027027027027027,0.0,0.0,,0.352112676056338,0.012441679626749611
