FIPS,Tract,County,State,Insurance Coverage,Medicaid Enrollment,Household Income,Annual Labor Force Participation Rate,Annual Unemployment Rate,Below Poverty,Received Public Assistance,Uninsured
36059412800,Census Tract 4128,Nassau County,New York,0.9639553429027113,0.09888357256778309,153088.0,0.6570327552986512,0.01994134897360704,0.02252252252252252,0.05799648506151142,0.03604465709728866
36059412900,Census Tract 4129,Nassau County,New York,0.9732947232947233,0.10505148005148005,135682.0,0.691765154403355,0.04353816478368697,0.022129186602870814,0.03910323253388947,0.02670527670527667
36059413001,Census Tract 4130.01,Nassau County,New York,0.9856262833675564,0.10677618069815195,127679.0,0.6606361248905749,0.04196113074204947,0.0,0.07245283018867925,0.014373716632443578
36059413002,Census Tract 4130.02,Nassau County,New York,0.9814151365875504,0.14532019704433496,130750.0,0.6308762169680111,0.0837742504409171,0.041666666666666664,0.007596685082872928,0.01858486341244958
36059413100,Census Tract 4131,Nassau County,New York,0.9682195025661271,0.16600868535333596,135900.0,0.5819872736172296,0.08536585365853659,0.0,0.040249433106575964,0.0317804974338729
36059413200,Census Tract 4132,Nassau County,New York,0.9682819383259912,0.13480176211453745,104137.0,0.6399600399600399,0.04464564470808617,0.04846103470857891,0.031805425631431246,0.03171806167400881
36059413300,Census Tract 4133,Nassau County,New York,0.957874075192511,0.08727162917107051,139814.0,0.7278411180581096,0.03991915108640728,0.0,0.037085514834205933,0.042125924807489
36059413400,Census Tract 4134,Nassau County,New York,0.9872881355932204,0.04731638418079096,177083.0,0.7607223476297968,0.06913946587537093,0.0054811205846528625,0.03091106290672451,0.012711864406779627
36059413500,Census Tract 4135,Nassau County,New York,0.9375081710027454,0.09295332723231794,132050.0,0.749643479638726,0.07334601564151343,0.04741170778906628,0.05564784053156146,0.062491828997254584
36059413600,Census Tract 4136,Nassau County,New York,0.9718185040765686,0.20825948245303083,117559.0,0.7151979565772669,0.03273809523809524,0.053479381443298966,0.059717129387113675,0.028181495923431443
36059413700,Census Tract 4137,Nassau County,New York,0.9632887836237524,0.16917611233293858,140927.0,0.6529680365296804,0.041292041292041295,0.02142310635042081,0.05834777585210861,0.036711216376247635
36059413803,Census Tract 4138.03,Nassau County,New York,0.9949760219228134,0.12628453984928065,121667.0,0.597444089456869,0.015151515151515152,0.05721605465414176,0.04002713704206241,0.005023978077186575
36059413804,Census Tract 4138.04,Nassau County,New York,0.9846153846153847,0.20907944514501892,170510.0,0.724024024024024,0.027374533388635422,0.022435897435897436,0.025307302964569775,0.01538461538461533
36059413900,Census Tract 4139,Nassau County,New York,0.9396904870277651,0.1918525261720528,137391.0,0.7629039669168326,0.039550291106203575,0.15176470588235294,0.13691073219658978,0.06030951297223486
36059414001,Census Tract 4140.01,Nassau County,New York,0.9571901148083285,0.23175715119673088,84954.0,0.651903458571784,0.04465648854961832,0.018276762402088774,0.1007081038552321,0.042809885191671504
36059414002,Census Tract 4140.02,Nassau County,New York,0.8970976253298153,0.24632491519035055,135673.0,0.7396367023754076,0.05761964735516373,0.0,0.06825396825396825,0.1029023746701847
36059414100,Census Tract 4141,Nassau County,New York,0.9540904844521554,0.16588816228479913,123576.0,0.7052207486990095,0.0328493215900976,0.010638297872340425,0.07146306132303235,0.045909515547844615
36059414201,Census Tract 4142.01,Nassau County,New York,0.9124048840913113,0.2047425234471775,114052.0,0.7339430029774564,0.08953926398145465,0.03619197482297404,0.09975062344139651,0.08759511590868874
36059414202,Census Tract 4142.02,Nassau County,New York,0.8981279930343927,0.27971266869830214,91100.0,0.6717976910390324,0.03600654664484452,0.18262586377097728,0.13747810858143608,0.10187200696560728
36059414301,Census Tract 4143.01,Nassau County,New York,0.9993024066968957,0.18835019183815835,94909.0,0.7717171717171717,0.08167539267015707,0.0,0.05905905905905906,0.0006975933031042603
36059414303,Census Tract 4143.03,Nassau County,New York,0.9283250287466462,0.1406669221924109,130792.0,0.7042354630294329,0.06659870880054367,0.018066847335140017,0.0248790601243953,0.07167497125335376
36059414304,Census Tract 4143.04,Nassau County,New York,0.8678604507564063,0.3677060821241124,77666.0,0.6287033474413236,0.05507955936352509,0.080370942812983,0.14298323036187113,0.13213954924359372
36059414400,Census Tract 4144,Nassau County,New York,0.8877025738798856,0.32202097235462346,84868.0,0.7214885954381752,0.05723793677204659,0.08406026962727994,0.19642857142857142,0.1122974261201144
36059414501,Census Tract 4145.01,Nassau County,New York,0.9733473610380502,0.1262493424513414,124927.0,0.5715448809281498,0.07621082621082621,0.05405405405405406,0.06893056259503294,0.026652638961949804
36059414502,Census Tract 4145.02,Nassau County,New York,0.9520742076784334,0.1561453233702654,101932.0,0.6935966487133453,0.04918032786885246,0.012062726176115802,0.04563380281690141,0.047925792321566574
36059414600,Census Tract 4146,Nassau County,New York,0.9837738811829364,0.10442292593561894,153011.0,0.6786703601108033,0.030612244897959183,0.0,0.024369016536118365,0.016226118817063595
36059414700,Census Tract 4147,Nassau County,New York,0.9201125784801906,0.0818358952154146,147102.0,0.6684592632428072,0.027353177795655673,0.05187549880287311,0.009797517962116264,0.07988742151980943
36059414800,Census Tract 4148,Nassau County,New York,0.985163658611196,0.14928112572652188,165625.0,0.6217489634376178,0.059108820854804484,0.03632361034672537,0.023744292237442923,0.014836341388803964
36059414900,Census Tract 4149,Nassau County,New York,0.994858934169279,0.1115987460815047,175052.0,0.6420089858793325,0.015996000999750064,0.0,0.030835117773019272,0.005141065830721048
36059415000,Census Tract 4150,Nassau County,New York,0.9858657243816255,0.12064613831398284,157514.0,0.6530698958997239,0.04619388418998048,0.018404907975460124,0.008690928843020097,0.014134275618374548
36059415101,Census Tract 4151.01,Nassau County,New York,0.988833746898263,0.09842845326716294,146528.0,0.6464547677261614,0.018910741301059002,0.02165087956698241,0.028477546549835708,0.011166253101737023
36059415102,Census Tract 4151.02,Nassau County,New York,0.989,0.0358,232143.0,0.7530706243602866,0.036017669045191984,0.005221932114882507,0.0196078431372549,0.01100000000000001
36059415201,Census Tract 4152.01,Nassau County,New York,0.9681777244070849,0.07685379765836085,185811.0,0.6816479400749064,0.022527472527472527,0.01016260162601626,0.04774305555555555,0.03182227559291506
36059415202,Census Tract 4152.02,Nassau County,New York,0.9846654275092936,0.040892193308550186,184896.0,0.6158804570758863,0.01950523311132255,0.0,0.015961138098542677,0.015334572490706355
36059415300,Census Tract 4153,Nassau County,New York,0.9852232573080629,0.10472213299068422,151522.0,0.6895424836601307,0.011430164482854754,0.0063371356147021544,0.04599406528189911,0.014776742691937073
36059415401,Census Tract 4154.01,Nassau County,New York,0.9903921568627451,0.12254901960784313,141602.0,0.716944645878656,0.03169251517194875,0.028085735402808575,0.014764338444065871,0.009607843137254934
36059415402,Census Tract 4154.02,Nassau County,New York,0.9930480121659787,0.03910493156636976,192375.0,0.6995343741440702,0.04894283476898982,0.01461038961038961,0.018620689655172412,0.006951987834021289
36059415500,Census Tract 4155,Nassau County,New York,0.9877032923443078,0.06981356604522015,179611.0,0.6704761904761904,0.009232954545454546,0.0,0.019813519813519812,0.01229670765569224
36059415600,Census Tract 4156,Nassau County,New York,0.9948339483394834,0.05719557195571956,185192.0,0.6573491730724436,0.06874557051736357,0.02080536912751678,0.013310185185185185,0.005166051660516646
36059415700,Census Tract 4157,Nassau County,New York,0.9991334488734835,0.07746967071057193,156364.0,0.6537173476222371,0.03449453551912568,0.030456852791878174,0.04439746300211417,0.0008665511265164572
36059415802,Census Tract 4158.02,Nassau County,New York,0.9860232455495072,0.10019126085037516,183807.0,0.6422514883637019,0.01348314606741573,0.019755955839628123,0.05191256830601093,0.013976754450492845
36059416000,Census Tract 4160,Nassau County,New York,0.9981451425921632,0.05958729422675632,175167.0,0.6610806125397284,0.024912587412587412,0.03410059676044331,0.049204052098408106,0.001854857407836752
36059416100,Census Tract 4161,Nassau County,New York,0.9644457723334329,0.1384822228861667,135149.0,0.6787241625089094,0.08453662378577054,0.0,0.04054054054054054,0.03555422766656713
36059416201,Census Tract 4162.01,Nassau County,New York,0.9959601400484783,0.13116078642607057,124148.0,0.6217252396166134,0.02826310380267215,0.019133937562940583,0.045136186770428015,0.004039859951521674
36059416202,Census Tract 4162.02,Nassau County,New York,0.9101473334716746,0.27121809504046485,96875.0,0.6345789971617786,0.06783451360417443,0.06073943661971831,0.0631697687535251,0.08985266652832535
36059416300,Census Tract 4163,Nassau County,New York,0.9854274611398963,0.10103626943005181,145813.0,0.7025979061651803,0.0706401766004415,0.02975557917109458,0.09664848012470771,0.014572538860103679
36059416401,Census Tract 4164.01,Nassau County,New York,0.9339028776978417,0.05665467625899281,144783.0,0.7761929460580913,0.01670564650851988,0.024691358024691357,0.03909465020576132,0.06609712230215825
36059416402,Census Tract 4164.02,Nassau County,New York,0.9779316313284292,0.03764604067503245,155221.0,0.6188322368421053,0.04053156146179402,0.0,0.006018054162487462,0.022068368671570804
36059416500,Census Tract 4165,Nassau County,New York,0.9556893623591168,0.3206731511502239,131362.0,0.6618122977346278,0.09155120891062211,0.08411214953271028,0.10272952853598015,0.044310637640883166
36059416600,Census Tract 4166,Nassau County,New York,0.96230386528894,0.11557596632223498,131630.0,0.6444586803331198,0.030483764082173626,0.01463860933211345,0.038623005877413935,0.037696134711060036
36059416701,Census Tract 4167.01,Nassau County,New York,0.9199438202247191,0.14125200642054575,131923.0,0.6410651408450704,0.036731891520768965,0.017377567140600316,0.0012254901960784314,0.0800561797752809
36059416702,Census Tract 4167.02,Nassau County,New York,0.9461722488038278,0.07009569377990431,93358.0,0.7446592065106816,0.022540983606557378,0.03131115459882583,0.05230125523012552,0.053827751196172224
36059416801,Census Tract 4168.01,Nassau County,New York,0.9932885906040269,0.06532438478747203,134375.0,0.6809192944949225,0.06593406593406594,0.03697478991596639,0.03768844221105527,0.006711409395973145
36059416802,Census Tract 4168.02,Nassau County,New York,0.9522981366459627,0.15577639751552794,110474.0,0.7024638457418318,0.0,0.017894736842105262,0.05135520684736091,0.047701863354037255
36059416900,Census Tract 4169,Nassau County,New York,0.9832929129614659,0.08407437348423606,152177.0,0.5915192190359976,0.04641567818463126,0.11099691675231244,0.018411967779056387,0.016707087038534074
36059517000,Census Tract 5170,Nassau County,New York,0.926829268292683,0.0740418118466899,133509.0,0.5778331257783312,0.06896551724137931,0.058095238095238096,0.016070124178232285,0.07317073170731703
36059517101,Census Tract 5171.01,Nassau County,New York,0.9705025491624181,0.1540422432629279,96250.0,0.6732529118136439,0.017299969107198023,0.09105180533751962,0.023156899810964082,0.02949745083758193
36059517102,Census Tract 5171.02,Nassau County,New York,0.9798234552332913,0.10298444724674233,131932.0,0.5947391885867143,0.08920539730134933,0.0,0.02594033722438392,0.020176544766708715
36059517201,Census Tract 5172.01,Nassau County,New York,0.9057727155060834,0.32513590473725085,41731.0,0.5061813186813187,0.050203527815468114,0.2459425717852684,0.22620320855614973,0.0942272844939166
36059517202,Census Tract 5172.02,Nassau County,New York,0.886041439476554,0.3405125408942203,73021.0,0.6189064558629777,0.018094731240021287,0.4407826982492276,0.12067748764996472,0.113958560523446
36059517301,Census Tract 5173.01,Nassau County,New York,0.9202384331535624,0.11382344592676696,92277.0,0.5826940779380178,0.0,0.03650442477876106,0.057736720554272515,0.07976156684643765
36059517302,Census Tract 5173.02,Nassau County,New York,0.8563639781913893,0.20041361158112428,97311.0,0.6587789872219593,0.03879310344827586,0.042776998597475455,0.06544077879935101,0.14363602180861068
36059517400,Census Tract 5174,Nassau County,New York,0.9779367918902803,0.07235142118863049,181375.0,0.7044619422572178,0.12220566318926974,0.008902077151335312,0.0525164113785558,0.022063208109719734
36059517500,Census Tract 5175,Nassau County,New York,0.9915944313107433,0.08930916732335172,121786.0,0.550974025974026,0.030642309958750738,0.011673151750972763,0.03184281842818428,0.008405568689256682
36059517600,Census Tract 5176,Nassau County,New York,0.9908352426577797,0.19891689231410123,135283.0,0.6069689982065078,0.0223723089911355,0.009852216748768473,0.05115712545676005,0.009164757342220331
36059517701,Census Tract 5177.01,Nassau County,New York,0.9830084299262382,0.06322444678609063,222083.0,0.6082979418490689,0.05343716433941998,0.020898176967541128,0.011213456147376852,0.01699157007376184
36059517705,Census Tract 5177.05,Nassau County,New York,0.9796893667861409,0.027479091995221028,250001.0,0.6590796635329045,0.03303303303303303,0.0193621867881549,0.0032679738562091504,0.020310633213859064
36059517801,Census Tract 5178.01,Nassau County,New York,0.9901340753857829,0.04376422969896281,240000.0,0.615360696517413,0.04295098534613441,0.051457975986277875,0.005147058823529412,0.009865924614217092
36059517802,Census Tract 5178.02,Nassau County,New York,0.9401827748546109,0.12794239822763778,134063.0,0.653177004538578,0.03242617255356109,0.0344488188976378,0.054848966613672494,0.05981722514538912
36059517901,Census Tract 5179.01,Nassau County,New York,0.9681088767011985,0.12715823684745073,146083.0,0.6419841840402588,0.04740574841358716,0.01563663440059568,0.02383592017738359,0.031891123298801505
36059517902,Census Tract 5179.02,Nassau County,New York,0.9938628158844766,0.14223826714801444,127344.0,0.5724027276373846,0.02943237561317449,0.023485784919653894,0.038810900082576386,0.006137184115523442
36059518000,Census Tract 5180,Nassau County,New York,0.9826989619377162,0.18474499774334285,108036.0,0.7109696742792961,0.05818852027382833,0.07427785419532325,0.06495412844036698,0.01730103806228378
36059518100,Census Tract 5181,Nassau County,New York,0.9830328738069989,0.04878048780487805,173750.0,0.6930970149253731,0.020188425302826378,0.0,0.007352941176470588,0.016967126193001114
36059518201,Census Tract 5182.01,Nassau County,New York,0.9670355545090652,0.06875441488109253,250001.0,0.6266006984866124,0.03994426381792847,0.02077922077922078,0.04797047970479705,0.0329644454909348
36059518203,Census Tract 5182.03,Nassau County,New York,0.9694771834391055,0.09368389241462678,211000.0,0.43824485373781147,0.02533992583436341,0.027649769585253458,0.0342902711323764,0.030522816560894506
36059518204,Census Tract 5182.04,Nassau County,New York,0.9821903787103378,0.031320368474923234,182727.0,0.5785210347530703,0.012646793134598013,0.007697690692792162,0.018518518518518517,0.017809621289662236
36059518300,Census Tract 5183,Nassau County,New York,0.9939577039274925,0.0986908358509567,222500.0,0.6088929219600726,0.022727272727272728,0.04325371207230471,0.12359550561797752,0.0060422960725075026
36059518400,Census Tract 5184,Nassau County,New York,0.9880924029530841,0.1288402000476304,138670.0,0.6280193236714976,0.028365384615384615,0.009166666666666667,0.02521613832853026,0.011907597046915908
36059518501,Census Tract 5185.01,Nassau County,New York,0.9702328323017978,0.12245800176834659,167596.0,0.5292857142857142,0.08333333333333333,0.013613159387407828,0.02861230329041488,0.0297671676982022
36059518502,Census Tract 5185.02,Nassau County,New York,0.950920245398773,0.22668711656441717,119420.0,0.6001605780810919,0.05351170568561873,0.03162650602409638,0.028684470820969338,0.049079754601227044
36059518600,Census Tract 5186,Nassau County,New York,0.9743106292717417,0.13693141645062457,212222.0,0.6477238007943783,0.06320754716981132,0.013157894736842105,0.05,0.025689370728258276
36059518700,Census Tract 5187,Nassau County,New York,0.993458113756133,0.11157550427039796,156042.0,0.6517857142857143,0.047067088162978575,0.07421625079974409,0.01559792027729636,0.006541886243866979
36059518800,Census Tract 5188,Nassau County,New York,0.9967721110393802,0.07972885732730794,230625.0,0.6753412969283277,0.06822488945041061,0.03444316877152698,0.02529182879377432,0.0032278889606197625
36059518900,Census Tract 5189,Nassau County,New York,0.9534320323014804,0.10874831763122476,137440.0,0.6410297927461139,0.018944177822682495,0.041846153846153845,0.05507246376811594,0.04656796769851956
36059519000,Census Tract 5190,Nassau County,New York,0.9785250541035458,0.11969369069419011,145926.0,0.648892374044305,0.03595166163141994,0.0,0.03711558854718982,0.021474945896454156
36059519100,Census Tract 5191,Nassau County,New York,0.9324748743718593,0.07145100502512562,116635.0,0.6134790528233152,0.031175771971496437,0.11335311572700296,0.05220154334997731,0.06752512562814073
36059519200,Census Tract 5192,Nassau County,New York,0.9149029338782659,0.15632754342431762,147727.0,0.6436058700209644,0.05211726384364821,0.0382089552238806,0.05073891625615764,0.08509706612173407
36059519300,Census Tract 5193,Nassau County,New York,0.9290906393710132,0.2398753894080997,125000.0,0.7148500628479081,0.041698065812609895,0.07813570938999315,0.050865800865800864,0.07090936062898678
36059519400,Census Tract 5194,Nassau County,New York,0.9625292740046838,0.16370023419203747,121190.0,0.6545036999234498,0.023391812865497075,0.04225352112676056,0.034528552456839307,0.0374707259953162
36059519500,Census Tract 5195,Nassau County,New York,0.9242636746143057,0.09786504597163784,148906.0,0.6993948858090963,0.05861010326542004,0.039898670044331855,0.03488996242619431,0.0757363253856943
36059519601,Census Tract 5196.01,Nassau County,New York,1.0,0.05066128670701636,176597.0,0.7691635091809967,0.026904130352406214,0.019591836734693877,0.01646090534979424,0.0
36059519602,Census Tract 5196.02,Nassau County,New York,0.9439158738107161,0.08212318477716575,188438.0,0.7071290944123314,0.061762034514078114,0.006700167504187605,0.046476761619190406,0.056084126189283934
36059519702,Census Tract 5197.02,Nassau County,New York,0.9690265486725663,0.08730428863172227,219250.0,0.5861340097231029,0.006851785070320952,0.009652509652509652,0.01772879731672257,0.030973451327433676
36059519703,Census Tract 5197.03,Nassau County,New York,0.9903421633554084,0.12858719646799116,144000.0,0.6381998582565557,0.04775124930594114,0.0,0.027829313543599257,0.009657836644591633
36059519704,Census Tract 5197.04,Nassau County,New York,0.9812115322319404,0.08033689666342728,195341.0,0.6276337115072933,0.006455777921239509,0.007177033492822967,0.04074402125775022,0.018788467768059647
36059519801,Census Tract 5198.01,Nassau County,New York,0.9332240884883245,0.09135600163867268,170365.0,0.72396100564392,0.03401842664776754,0.0,0.0695970695970696,0.0667759115116755
36059519802,Census Tract 5198.02,Nassau County,New York,0.9803489071586123,0.06577100461199117,178086.0,0.6715470961444607,0.029796511627906978,0.008486562942008486,0.013056379821958458,0.019651092841387663
36059519900,Census Tract 5199,Nassau County,New York,0.9882139619220308,0.08359020852221215,136313.0,0.6205533596837944,0.09164897381457891,0.049640757674722404,0.037493304767005894,0.011786038077969185
36059520001,Census Tract 5200.01,Nassau County,New York,0.977987865105122,0.07901792013545929,109965.0,0.6313480681626455,0.05424906467129877,0.02127659574468085,0.005947660586835844,0.022012134894877966
36059520002,Census Tract 5200.02,Nassau County,New York,0.9881796690307328,0.09542230818826564,124435.0,0.6374702302196348,0.019095060190950603,0.009983361064891847,0.04984423676012461,0.011820330969267157
36059520100,Census Tract 5201,Nassau County,New York,0.9830420487973698,0.07596469977504759,180341.0,0.6602316602316602,0.03476283300844704,0.025846153846153845,0.05315947843530592,0.016957951202630217
36059520200,Census Tract 5202,Nassau County,New York,0.9658610271903323,0.12658610271903323,136786.0,0.7182170542635659,0.009174311926605505,0.05861664712778429,0.023655913978494623,0.03413897280966771
36059520300,Census Tract 5203,Nassau County,New York,0.9777109499380859,0.13090394480806652,130321.0,0.6791666666666667,0.03648692282854375,0.017397355601948505,0.0452418096723869,0.022289050061914062
36059520401,Census Tract 5204.01,Nassau County,New York,0.9868086091182596,0.07660263827817634,117239.0,0.7408610885458976,0.046052631578947366,0.017159199237368923,0.05855599772598067,0.013191390881740372
36059520402,Census Tract 5204.02,Nassau County,New York,0.9756526104417671,0.10441767068273092,129754.0,0.6950354609929078,0.0429421768707483,0.029411764705882353,0.035653650254668934,0.0243473895582329
36059520501,Census Tract 5205.01,Nassau County,New York,0.9364759263927401,0.06478447189311823,146071.0,0.7192419825072887,0.1345764085934333,0.02054054054054054,0.060658578856152515,0.06352407360725987
36059520502,Census Tract 5205.02,Nassau County,New York,0.9866844207723036,0.09834506372455773,153295.0,0.6112237998647735,0.021755162241887907,0.0392156862745098,0.02880658436213992,0.013315579227696439
36059520600,Census Tract 5206,Nassau County,New York,0.9847036328871893,0.08082739440292022,176513.0,0.6732984293193718,0.03328149300155521,0.005154639175257732,0.07366189719130896,0.015296367112810683
36059520700,Census Tract 5207,Nassau County,New York,0.9872085826284299,0.09737982257066227,130521.0,0.6987775061124695,0.010846745976207137,0.01715686274509804,0.017981438515081206,0.01279141737157008
36059520800,Census Tract 5208,Nassau County,New York,0.995688622754491,0.06323353293413174,137062.0,0.7249114521841794,0.052931596091205214,0.022747952684258416,0.024246877296105803,0.004311377245509007
36059520900,Census Tract 5209,Nassau County,New York,0.978494623655914,0.10335747202106649,133739.0,0.6669213139801375,0.022145857197403588,0.04241948153967007,0.0691358024691358,0.021505376344086002
36059521000,Census Tract 5210,Nassau County,New York,0.957350075773977,0.06408313487767915,139044.0,0.6398681207202638,0.033690051525961155,0.0714859437751004,0.012307692307692308,0.042649924226022984
36059521100,Census Tract 5211,Nassau County,New York,0.9931678433158734,0.052152129355499885,155709.0,0.6664802907464356,0.03313758389261745,0.033154121863799284,0.03135423615743829,0.006832156684126622
36059521200,Census Tract 5212,Nassau County,New York,0.991397109428768,0.07983482450103235,158170.0,0.6526778577138289,0.012859767299448868,0.011612903225806452,0.006243496357960458,0.00860289057123198
36059521301,Census Tract 5213.01,Nassau County,New York,0.9945553539019963,0.13430127041742287,160625.0,0.6600346020761245,0.043905635648754916,0.0,0.036571428571428574,0.005444646098003658
36059521302,Census Tract 5213.02,Nassau County,New York,0.9837200598802395,0.04584580838323353,167209.0,0.6801429528702256,0.04958949096880132,0.041203400915631135,0.0,0.016279940119760528
36059521400,Census Tract 5214,Nassau County,New York,0.9948829275856722,0.06109474337106528,185250.0,0.6493803622497617,0.06664709336465062,0.0,0.021549747822099955,0.005117072414327795
36059521500,Census Tract 5215,Nassau County,New York,0.9630507804781664,0.11163801620233156,156382.0,0.6134768366869443,0.06636155606407322,0.05573770491803279,0.005834305717619603,0.03694921952183361
36059521601,Census Tract 5216.01,Nassau County,New York,0.968687094609707,0.07336166405725789,180521.0,0.6705248990578735,0.022480931352870333,0.009811937857726901,0.0,0.03131290539029297
36059521602,Census Tract 5216.02,Nassau County,New York,0.9659344157911494,0.07831900668576887,154279.0,0.6587268993839835,0.02680798004987531,0.015348288075560802,0.046153846153846156,0.03406558420885064
36059521700,Census Tract 5217,Nassau County,New York,0.9979414455626715,0.02516010978956999,156413.0,0.6416551724137931,0.07351676698194325,0.01775625504439064,0.004744958481613286,0.002058554437328497
36059521801,Census Tract 5218.01,Nassau County,New York,0.9625099707524595,0.03642648231853231,154194.0,0.7213061752344002,0.00761990138951143,0.007685738684884714,0.0,0.037490029247540524
36059521802,Census Tract 5218.02,Nassau County,New York,0.976850605652759,0.10713324360699865,167396.0,0.6817343173431735,0.05367613892647722,0.004930966469428008,0.02622950819672131,0.023149394347240948
36059521902,Census Tract 5219.02,Nassau County,New York,0.9939189189189189,0.0545045045045045,189276.0,0.6864714086471408,0.04591629418935392,0.007704160246533128,0.011960132890365448,0.0060810810810810745
36059522000,Census Tract 5220,Nassau County,New York,0.9735924932975871,0.13016085790884718,90828.0,0.5636446886446886,0.07229894394800974,0.03671830177854274,0.057181298351833165,0.026407506702412875
36059522700,Census Tract 5227,Nassau County,New York,0.994428394552208,0.055716054477919934,177552.0,0.6847440446021288,0.04441154700222058,0.03196022727272727,0.035425730267246734,0.005571605447792005
36059980100,Census Tract 9801,Nassau County,New York,0.9771784232365145,0.1037344398340249,,0.3599585062240664,0.07780979827089338,,,0.022821576763485507
36059981100,Census Tract 9811,Nassau County,New York,0.9634801288936627,0.16433941997851773,,0.4532760472610097,0.13270142180094788,,,0.036519871106337254
36059982100,Census Tract 9821,Nassau County,New York,0.9585849870578085,0.1984469370146678,,0.4288179465056083,0.11066398390342053,,0.0,0.04141501294219152
36059990100,Census Tract 9901,Nassau County,New York,,,,,,,,
36059990200,Census Tract 9902,Nassau County,New York,,,,,,,,
36059990301,Census Tract 9903.01,Nassau County,New York,,,,,,,,
36059990302,Census Tract 9903.02,Nassau County,New York,,,,,,,,
36059990400,Census Tract 9904,Nassau County,New York,,,,,,,,
36103110101,Census Tract 1101.01,Suffolk County,New York,0.9893617021276596,0.08286674132138858,233007.0,0.5535971223021583,0.003898635477582846,0.03051181102362205,0.0,0.010638297872340385
36103110103,Census Tract 1101.03,Suffolk County,New York,1.0,0.07705779334500876,153333.0,0.6037037037037037,0.015775635407537247,0.0,0.04521963824289406,0.0
36103110104,Census Tract 1101.04,Suffolk County,New York,0.9859013091641491,0.03491104397448808,250001.0,0.7280939476061428,0.02481389578163772,0.0,0.03619441571871768,0.014098690835850913
36103110200,Census Tract 1102,Suffolk County,New York,0.9909038126572479,0.05283530094832591,143462.0,0.7366362451108214,0.05309734513274336,0.02902757619738752,0.026895943562610228,0.009096187342752082
36103110300,Census Tract 1103,Suffolk County,New York,0.9884986650236188,0.07291024851098789,207826.0,0.6156390266950154,0.06753645433614736,0.005065123010130246,0.01699029126213592,0.011501334976381172
36103110401,Census Tract 1104.01,Suffolk County,New York,0.9882671480144405,0.057310469314079425,174875.0,0.6142480211081794,0.1013745704467354,0.08307210031347963,0.01698754246885617,0.011732851985559511
36103110402,Census Tract 1104.02,Suffolk County,New York,0.9957422651149589,0.10275333522565995,172857.0,0.6671214188267395,0.1140081799591002,0.012332990750256937,0.02530674846625767,0.004257734885041109
36103110501,Census Tract 1105.01,Suffolk County,New York,0.9962917181705809,0.07818294190358467,230625.0,0.6912558474271321,0.03748047891723061,0.07516339869281045,0.033363390441839495,0.003708281829419069
36103110502,Census Tract 1105.02,Suffolk County,New York,0.9822820694542878,0.05350815024805103,185357.0,0.6923076923076923,0.020202020202020204,0.038303693570451436,0.08523908523908524,0.017717930545712246
36103110601,Census Tract 1106.01,Suffolk County,New York,0.9678697183098591,0.03587147887323944,135688.0,0.6140982763056342,0.008797653958944282,0.023574144486692015,0.01650692225772098,0.03213028169014087
36103110602,Census Tract 1106.02,Suffolk County,New York,0.9846043680630147,0.047977085571070534,153807.0,0.7374207188160676,0.0,0.13741496598639455,0.025869759143621766,0.015395631936985343
36103110801,Census Tract 1108.01,Suffolk County,New York,0.9917610710607621,0.03759011328527292,187917.0,0.6086165048543689,0.014955134596211365,0.034976152623211444,0.0026702269692923898,0.008238928939237944
36103110803,Census Tract 1108.03,Suffolk County,New York,0.9968717413972888,0.102711157455683,169239.0,0.5954804560260586,0.06427350427350427,0.02422360248447205,0.01596244131455399,0.0031282586027111536
36103110901,Census Tract 1109.01,Suffolk County,New York,0.946035699460357,0.12453300124533001,135833.0,0.7158760890609874,0.021636240703177823,0.040280210157618214,0.04852686308492201,0.05396430053964296
36103110902,Census Tract 1109.02,Suffolk County,New York,0.9215643906655142,0.20570440795159897,111061.0,0.6923476005188067,0.046084675908579995,0.109284332688588,0.17299864314789687,0.07843560933448579
36103111001,Census Tract 1110.01,Suffolk County,New York,0.9624724061810155,0.16821192052980133,130768.0,0.6964545896066051,0.0,0.0,0.05362776025236593,0.03752759381898452
36103111002,Census Tract 1110.02,Suffolk County,New York,0.8782218901755696,0.1789316398954053,112390.0,0.7108676207513417,0.06071091538219566,0.055248618784530384,0.19758276405675249,0.12177810982443038
36103111101,Census Tract 1111.01,Suffolk County,New York,0.887434554973822,0.1950261780104712,121198.0,0.7231121281464531,0.040348101265822785,0.0,0.17611026033690658,0.11256544502617805
36103111102,Census Tract 1111.02,Suffolk County,New York,0.9052287581699346,0.19234360410831,102941.0,0.802356722013926,0.09879839786381843,0.24124513618677043,0.09666666666666666,0.09477124183006536
36103111103,Census Tract 1111.03,Suffolk County,New York,0.9482364882009642,0.4369449378330373,85329.0,0.591341423417514,0.12479201331114809,0.2565997888067582,0.02729044834307992,0.05176351179903582
36103111201,Census Tract 1112.01,Suffolk County,New York,0.963302752293578,0.3330784913353721,147253.0,0.7748344370860927,0.003256003256003256,0.0,0.18460019743336623,0.03669724770642202
36103111202,Census Tract 1112.02,Suffolk County,New York,0.9532458190972847,0.14080201402625428,95329.0,0.6594702871132874,0.060411744853189335,0.0642737896494157,0.041687849517031014,0.046754180902715325
36103111300,Census Tract 1113,Suffolk County,New York,0.979626849667596,0.10036457216384302,172739.0,0.6307982740021575,0.08978195810175288,0.05461254612546126,0.032463399108847865,0.020373150332404055
