FIPS,Tract,County,State,PM25,Lead Paint,Diesel PM,Air Toxics Cancer,Air Toxics Resp,Toxics Release to Air,Traffic Proximity,Water Discharge,Superfund Proximity,RMP Proximity,Hazardous Waste Proximity,Ozone,Underground Storage Tanks
36059415802,Census Tract 4158.02,Nassau County,New York,7.26539095890411,0.743886171631836,0.39180775,20.0,0.3,82.65639659626758,206.95703181859875,0.42865387444682,0.153028602296849,0.105117863427968,0.210587156152504,68.363,1.500318887720596
36059416000,Census Tract 4160.00,Nassau County,New York,7.19174520547945,0.732995658465991,0.335614628,20.0,0.3,68.15644505681786,313.06963322054423,0.743757443899485,0.136975301065948,0.088999710340525,0.158033632742584,68.0699,2.399184230091934
36059416100,Census Tract 4161.00,Nassau County,New York,7.12552739726027,0.498896247240618,0.301768105,20.0,0.3,58.31544587540717,93.14187025231824,2.582049009187207,0.118679920476287,0.08089128455819,0.159824961077067,67.79552,1.125231811808112
36059416201,Census Tract 4162.01,Nassau County,New York,7.27547668493151,0.4812874251497,0.294335841,20.0,0.3,85.0901804308743,157.26316888266763,0.019891158887978,0.184308970590412,0.048810116533284,0.187101918322901,66.4562,1.488983988552409
36059416202,Census Tract 4162.02,Nassau County,New York,7.2310457260274,0.492630385487528,0.29649556,20.0,0.3,84.53085169915585,139.73556931539366,0.022743492249797,0.191470691732549,0.049004444119115,0.186849985121753,66.46781,0.922142367983157
36059416300,Census Tract 4163.00,Nassau County,New York,7.33258794520548,0.651175213675213,0.337624507,20.0,0.3,102.26728835209326,186.76833760458476,0.004336417129752,0.160595651158239,0.040150094188368,0.387968423247053,65.68154,0.089141525604401
36059416401,Census Tract 4164.01,Nassau County,New York,7.23848945205479,0.667246628969117,0.309569214,20.0,0.3,89.04072401593544,155.39316368935954,0.009325287471508,0.165910262838628,0.041733699347958,0.191346841517398,65.92393,0.0
36059416402,Census Tract 4164.02,Nassau County,New York,7.22155668493151,0.670178282009724,0.301376947,20.0,0.3,85.66132636819873,250.1817895353948,0.010404323181927,0.166045141032423,0.042694297764335,0.166276643804563,66.14352,0.0
36059416500,Census Tract 4165.00,Nassau County,New York,7.18954460273973,0.664011246485473,0.29414636,20.0,0.3,82.39816537920804,256.7238468130395,0.012762528181748,0.1670212829471,0.04480622489884,0.145876354074865,66.24551,0.698573226889559
36059416600,Census Tract 4166.00,Nassau County,New York,7.17391271232877,0.526136363636363,0.290749008,20.0,0.3,79.64726291062611,182.75644020798333,0.011117129836467,0.154496649653246,0.043828229686236,0.140450292638347,66.14994,0.782341100067755
36059416701,Census Tract 4167.01,Nassau County,New York,7.15660542465753,0.667058823529411,0.279332599,20.0,0.3,79.17842158946966,307.99823064865177,0.012639127307987,0.149970519865815,0.04613400422918,0.155422820214909,66.26104,0.509144239614484
36059416702,Census Tract 4167.02,Nassau County,New York,7.1290041369863,0.308654848800834,0.27329766,20.0,0.3,76.85661066951548,88.75431532454462,0.010707374361148,0.138483502851503,0.044836767536563,0.142071512625393,66.18864,0.451779082734859
36059416801,Census Tract 4168.01,Nassau County,New York,7.14240761643836,0.541002277904328,0.27118924,20.0,0.3,73.67614328372781,124.81768314038234,0.012218395229404,0.142077910853437,0.047217132310423,0.169840377955394,66.28138,0.0
36059416802,Census Tract 4168.02,Nassau County,New York,7.11093249315068,0.420721476510067,0.26328222,20.0,0.3,58.88546575236504,118.39930810512736,0.010377887034354,0.131240407474176,0.045778095271091,0.152755000929656,66.28087,0.0
36059416900,Census Tract 4169.00,Nassau County,New York,7.00708364383562,0.661116552399608,0.26459965,20.0,0.3,38.47203227940668,129.2998609532399,0.005096141390797,0.109762304107919,0.048980835705209,0.173326134819201,66.71101,0.366174565050923
36059517000,Census Tract 5170.00,Nassau County,New York,8.11324219178082,0.502484031227821,0.329893617,30.0,0.3,67.08691727553523,19.965407943080283,2.109027662132168,1.066993332787002,0.085396550225014,0.195816286171218,75.91869,0.0
36059517101,Census Tract 5171.01,Nassau County,New York,8.0782304109589,0.703381147540983,0.303884048,20.0,0.3,73.94450396135072,83.2635072998813,4.065099678326979,2.851122614819245,0.080175332260791,0.256095110973741,75.21953,0.304895956215827
36059517102,Census Tract 5171.02,Nassau County,New York,8.05589397260274,0.602923264311814,0.281537074,20.0,0.3,63.71837858994763,63.89089903416432,1.898772272141361,0.838671358896496,0.077960125671768,0.207235187371728,75.52057,0.312459311865888
36059517201,Census Tract 5172.01,Nassau County,New York,8.02660136986301,0.401185770750988,0.297663334,20.0,0.3,84.1461971458063,323.7260244898904,3.991202204972266,2.476017059934914,0.076405612927086,0.343961630518676,74.69723,0.877881424806978
36059517202,Census Tract 5172.02,Nassau County,New York,8.02660136986301,0.543539325842696,0.297663334,20.0,0.3,94.47002412433606,261.62083140745654,3.941053536912155,1.667545118860572,0.080341255153728,0.457443978673391,74.69723,0.869595805974464
36059517301,Census Tract 5173.01,Nassau County,New York,8.01617479452055,0.384668989547038,0.282910035,20.0,0.3,68.76159858793204,215.5659685279936,2.973980180730744,1.133554983206472,0.075709881418447,0.264258883009061,75.0404,0.604685749294175
36059517302,Census Tract 5173.02,Nassau County,New York,7.97152821917808,0.738082765845992,0.272824726,20.0,0.3,74.96979725667566,94.58190798440478,2.117674968390121,0.898367466114413,0.082722899702875,0.337866822101293,74.69145,0.62645045073934
36059517400,Census Tract 5174.00,Nassau County,New York,8.03877287671233,0.806925996204933,0.321154806,20.0,0.3,142.64142862280914,76.91789816961477,4.421132111416831,1.926285345014026,0.079015466649348,0.718709604959107,74.40819,0.38118670660727
36059517500,Census Tract 5175.00,Nassau County,New York,7.95948630136986,0.615235635894125,0.324433535,20.0,0.3,272.7803772932966,108.03436634583542,4.373567905589044,1.772087536713607,0.092926456530265,1.402800925691596,73.59130999999998,0.0
36059517600,Census Tract 5176.00,Nassau County,New York,7.96487232876712,0.646361185983827,0.294003188,20.0,0.3,95.12578494431466,124.63813848713664,3.123833809029357,1.176140028792433,0.089848090421129,1.582351831474674,74.15175999999998,1.742206239554476
36059517701,Census Tract 5177.01,Nassau County,New York,7.80056767123288,0.290684190181677,0.276306477,20.0,0.3,69.33436426004819,68.3042594914494,0.910135278266701,0.304593097702175,0.134517964748144,0.705338522260451,73.16674,0.375927527584321
36059517705,Census Tract 5177.05,Nassau County,New York,7.77164794520548,0.367075664621676,0.312525174,20.0,0.3,91.59611034,33.98486361,0.037154543,0.17890934,0.17533948,0.618953853,72.32258,0.38071894
36059517801,Census Tract 5178.01,Nassau County,New York,7.94344136986301,0.579433091628213,0.296554457,20.0,0.3,42.579070505653085,36.515337090536754,0.009741331032522,0.246314109118456,0.075824256460074,0.258249776228715,75.24038,0.122647857593072
36059517802,Census Tract 5178.02,Nassau County,New York,7.96584410958904,0.590202177293934,0.299997855,20.0,0.3,50.11857808695604,118.75942049116775,0.010056023730888,0.427925456150098,0.074471619371045,0.212624668905069,75.2175,0.639859468827219
36059517901,Census Tract 5179.01,Nassau County,New York,7.97459095890411,0.479661912308505,0.304301883,30.0,0.3,35.550128470746365,57.64188564745296,0.008658324244226,0.127228782185629,0.065956871004705,0.170732585829983,76.31713999999998,0.153647147402695
36059517902,Census Tract 5179.02,Nassau County,New York,7.87116520547945,0.437587657784011,0.272103289,20.0,0.3,24.79501022,60.79294661,0.003764758,0.102487741,0.063446019,0.193653722,75.66118,0.0
36059518000,Census Tract 5180.00,Nassau County,New York,7.80831287671233,0.500677966101694,0.27472003,20.0,0.3,36.39472310398304,144.33137484976538,0.007217150599152,0.109029658428269,0.089680315307421,1.308412783629117,74.17435,0.514497941656113
36059518100,Census Tract 5181.00,Nassau County,New York,7.75640739726027,0.613891726251276,0.248810997,20.0,0.3,42.986152134441255,140.84259087793697,0.006712900346705,0.107600625816977,0.107990375120344,0.732847006541547,73.46049999999998,0.0
36059518201,Census Tract 5182.01,Nassau County,New York,7.71255068493151,0.341528239202657,0.249082982,20.0,0.3,37.42225452606492,29.247715095697423,0.002625785715874,0.093498428200756,0.092830515953757,0.410980489520454,73.53024,0.0
36059518203,Census Tract 5182.03,Nassau County,New York,7.60300438356164,0.196992481203007,0.269650323,20.0,0.3,59.88557863268789,62.311629036972064,5.5101629002e-05,0.134271988820879,0.11817923680117,0.981248130012129,71.98321,0.236765794510288
36059518204,Census Tract 5182.04,Nassau County,New York,7.55960465753425,0.159287257019438,0.348317341,20.0,0.3,75.63049777909494,622.8305857834209,4.603254983e-05,0.169780957115727,0.13803146833298,1.878056936597923,71.41627,0.11811837119415
36059518300,Census Tract 5183.00,Nassau County,New York,7.66629178082192,0.52001953125,0.282442804,20.0,0.3,61.90485878610652,133.66609392022417,0.000321598913063,0.131634688266981,0.136459180356649,0.795860251177313,72.41285999999998,0.046194599443789
36059518400,Census Tract 5184.00,Nassau County,New York,7.63063698630137,0.480466072652501,0.306558086,20.0,0.3,66.71526257886225,97.87838126983544,4.6535525623e-05,0.141278705496709,0.139252632702633,1.015313827503291,72.14646,0.217926011164786
36059518501,Census Tract 5185.01,Nassau County,New York,7.66151780821918,0.327971403038427,0.40164729,20.0,0.3,255.82118925180032,1008.714438833306,3.509520311e-05,0.411711357773322,0.436137416635843,3.17142017861784,71.30628,1.250406969986497
36059518502,Census Tract 5185.02,Nassau County,New York,7.59740575342466,0.637209302325581,0.347037711,20.0,0.3,314.63221570131446,828.0830291071497,3.3055756749e-05,0.51342115663033,0.491387209419686,3.3820026328958,71.13027,1.205892643342097
36059518600,Census Tract 5186.00,Nassau County,New York,7.62771424657534,0.599699021820917,0.353698348,20.0,0.3,176.2730633632844,679.2035684753449,3.1883996751e-05,0.246791711030263,0.296855068631954,2.50612812134624,71.36369,0.897978642336004
36059518700,Census Tract 5187.00,Nassau County,New York,7.61820684931507,0.75,0.386441235,20.0,0.3,102.53576016633176,782.2028471325553,3.8038504099e-05,0.190929923765742,0.19097366434031,1.757457792563579,71.58318,2.432602173199198
36059518800,Census Tract 5188.00,Nassau County,New York,7.58115808219178,0.912918660287081,0.386982608,20.0,0.3,128.37869688574426,1930.9057680649887,3.5198844864e-05,0.252688691951782,0.226581879404612,2.334604822519916,71.23881,2.204918626603773
36059518900,Census Tract 5189.00,Nassau County,New York,7.58972273972603,0.703301673450927,0.388432873,20.0,0.3,944.9904726368304,286.23326416721306,3.8227883552e-05,0.710157159892077,1.514847785980874,3.688993406397541,70.79741,2.25161200982459
36059519000,Census Tract 5190.00,Nassau County,New York,7.55185205479452,0.818737270875763,0.36534092,20.0,0.3,728.7494274917537,281.6740755691077,4.4961351938e-05,0.925920419310769,0.729820478789538,3.487021200030769,70.20167,1.681765378268615
36059519100,Census Tract 5191.00,Nassau County,New York,7.51802109589041,0.778933092224231,0.359721219,20.0,0.3,401.6987196566285,141.022127407022,0.009394943091061,0.849016066258126,0.545998978978011,3.034193713138623,70.11415,1.573483281029
36059519200,Census Tract 5192.00,Nassau County,New York,7.49764767123288,0.89313725490196,0.342748742,20.0,0.3,252.54051816269663,145.68943046996253,0.088242680924494,1.17405709612809,0.410671434774981,3.109735971769438,70.03249,1.435992060234307
36059519300,Census Tract 5193.00,Nassau County,New York,7.53471479452055,0.75,0.325745466,20.0,0.3,295.3054514693331,435.7579604263572,0.036193590567443,1.191241792219567,0.553034693537729,4.316306126742175,70.50822,2.457940132559504
36059519400,Census Tract 5194.00,Nassau County,New York,7.54235315068493,0.888190954773869,0.321573198,20.0,0.3,233.13956522265093,198.6859603507717,0.038387217231502,0.688026504034952,0.395112748033818,3.891765523191103,70.69567,0.799769723064231
36059519500,Census Tract 5195.00,Nassau County,New York,7.57233698630137,0.814718162839248,0.342867989,20.0,0.3,208.7928569958381,252.53968205265332,3.2140165488e-05,0.413193590390031,0.345760267700609,3.874814699169765,71.01221,0.188261117030762
36059519601,Census Tract 5196.01,Nassau County,New York,7.54364684931507,0.901856763925729,0.330965249,20.0,0.3,152.14695873107752,166.77826337490143,0.026236913089247,0.622072307988173,0.269514804401883,2.607848443635129,70.8097,0.485391789021025
36059519602,Census Tract 5196.02,Nassau County,New York,7.51729561643836,0.863235294117647,0.311650046,20.0,0.3,126.47171740166053,324.56547465304425,0.001780050973247,0.871172876806273,0.228874005809963,2.232554218795203,70.65299,0.397401603586716
36059519702,Census Tract 5197.02,Nassau County,New York,7.50083698630137,0.415750915750915,0.337107318,20.0,0.3,79.23708312946668,626.839904721199,3.8981617093e-05,0.660716008468303,0.148474396112838,3.341826683830655,70.86143,0.248062418355112
36059519703,Census Tract 5197.03,Nassau County,New York,7.53999643835616,0.703305785123966,0.370580456,20.0,0.3,111.47101000640787,515.0615584342728,3.5538027652e-05,0.517847640115129,0.200606784960117,2.298216289017283,70.92948,0.0
36059519704,Census Tract 5197.04,Nassau County,New York,7.50533780821918,0.623050259965337,0.32416467,20.0,0.3,98.20005652118552,288.03437040197593,3.5065643563e-05,0.798184148876196,0.180949582502933,2.731667739567768,70.67155,0.073553641299784
36059519801,Census Tract 5198.01,Nassau County,New York,7.49192630136986,0.730504587155963,0.303594634,20.0,0.3,129.22128992040817,470.7912166810724,0.094999647653061,1.077433598255302,0.242670593902361,2.525862050819528,70.45493,1.203320465471388
36059519802,Census Tract 5198.02,Nassau County,New York,7.46554356164384,0.684330484330484,0.27993622,20.0,0.3,92.39004114868752,305.9457890107744,0.035572289263547,1.292464067527287,0.176129834793428,3.106743272242121,70.41139,0.238626796545542
36059519900,Census Tract 5199.00,Nassau County,New York,7.46488438356164,0.828885400313971,0.294770217,20.0,0.3,119.70032333304653,269.0266050263571,0.103607778818685,1.317471350082718,0.232689294676883,2.634023525948117,70.17899,0.715473045113737
36059520001,Census Tract 5200.01,Nassau County,New York,7.44694219178082,0.53763440860215,0.354113185,20.0,0.3,119.29473061199708,147.27859766888335,0.127111281670262,1.301844720066472,0.206971026143149,1.891597108581195,69.92797,0.882033344537609
36059520002,Census Tract 5200.02,Nassau County,New York,7.39356136986301,0.557367149758454,0.348848283,20.0,0.3,95.46429614315153,508.97250183418527,0.126224793369694,1.500716766382017,0.176079472187586,1.914011720166819,69.64127,1.227513128078047
36059520100,Census Tract 5201.00,Nassau County,New York,7.40085780821918,0.488049713193116,0.285740472,20.0,0.3,76.21415053387005,58.83514398440732,0.055210637211307,2.103414966104014,0.143248182893331,4.049454683588006,69.82857,0.412254309468218
36059520200,Census Tract 5202.00,Nassau County,New York,7.36780931506849,0.792099792099792,0.400484072,20.0,0.3,101.56551000158808,427.8956302354002,0.14751341117969,1.305927730922177,0.160027385506802,1.365603451815881,69.39044,1.848582285858589
36059520300,Census Tract 5203.00,Nassau County,New York,7.34014136986301,0.788122798188223,0.399413287,20.0,0.3,96.27697178718216,471.7059487269038,0.164803050487413,1.089428697408433,0.139481513446507,1.080610076211139,69.14205,1.476739517740246
36059520401,Census Tract 5204.01,Nassau County,New York,7.33356136986301,0.512540894220283,0.362276264,20.0,0.3,68.86463984517387,258.29296217361366,0.123980993455122,2.464360460213581,0.121008332977444,3.583499258148966,69.44419,6.463758666458647
36059520402,Census Tract 5204.02,Nassau County,New York,7.3035602739726,0.564686285397001,0.399017494,20.0,0.3,66.81100700540618,319.99756260809977,0.129284629966983,3.342613940040143,0.112808224069121,4.5057519728019,69.24849,5.024475542102612
36059520501,Census Tract 5205.01,Nassau County,New York,7.31981315068493,0.794416243654822,0.397598135,20.0,0.3,73.43838662004414,224.32449143175168,0.144060256715586,2.695580941117242,0.123744703239724,1.915765929172965,69.1757,7.054807111704
36059520502,Census Tract 5205.02,Nassau County,New York,7.27108657534247,0.717036172695449,0.404139038,20.0,0.3,69.08155380396474,123.19414532301468,0.15255334976905,2.073969879872282,0.108475203304407,2.290778418914398,68.86689,1.167110701156317
36059520600,Census Tract 5206.00,Nassau County,New York,7.25164794520548,0.761904761904761,0.403293526,20.0,0.3,64.92602138458949,376.8193424701869,0.144972283593054,2.045540579891719,0.098743369063758,3.806282849673909,68.81438,1.09640587902244
36059520700,Census Tract 5207.00,Nassau County,New York,7.31148328767123,0.777395295467584,0.397320205,20.0,0.3,89.22835774941747,416.158596143837,0.177474565632545,0.802671085773744,0.124364794264035,0.845581779312368,68.92772,1.165858611492824
36059520800,Census Tract 5208.00,Nassau County,New York,7.29523534246575,0.847183098591549,0.396863303,20.0,0.3,90.32122732200617,817.1779672112366,0.195657256670087,0.604741189002822,0.118980202879425,0.737061481456645,68.84001,0.262934077275269
36059520900,Census Tract 5209.00,Nassau County,New York,7.26788547945205,0.843863912515188,0.396501428,20.0,0.3,89.4829689118554,433.860259169099,0.237133369775083,0.44273573009277,0.110025803973304,0.461155865765517,68.58994,0.955098211509455
36059521000,Census Tract 5210.00,Nassau County,New York,7.24288876712329,0.748858447488584,0.377740096,20.0,0.3,78.21760894257555,470.07395116164327,0.210628946618561,0.589277434134951,0.103454874333759,0.809224598636228,68.49752,0.380363968262878
36059521100,Census Tract 5211.00,Nassau County,New York,7.2260695890411,0.725267800882167,0.380384544,20.0,0.3,80.2273003711886,147.10231945958736,0.274360125147118,0.344164770311729,0.097686097729087,0.293902884039471,68.32971,2.219410245828437
36059521200,Census Tract 5212.00,Nassau County,New York,7.20499232876712,0.777335984095427,0.373309174,20.0,0.3,75.83828702939698,209.77480322950464,0.331838630862168,0.203418434187365,0.092778637190955,0.186947660170854,68.16325,1.007235961653984
36059521301,Census Tract 5213.01,Nassau County,New York,7.16959589041096,0.802234636871508,0.344775274,20.0,0.3,70.39942724247217,317.78771430463246,0.442773893924276,0.153136925393318,0.085866942023608,0.172091232152339,68.05418,3.983196579221381
36059521302,Census Tract 5213.02,Nassau County,New York,7.11357265753425,0.604189044038668,0.286103512,20.0,0.3,59.70351735989005,87.07729919101887,0.609664927523914,0.128671012719443,0.077853067686641,0.15577262695657,67.71321,2.297364774159978
36059521400,Census Tract 5214.00,Nassau County,New York,7.09140904109589,0.603516483516483,0.262120238,20.0,0.2,59.48154977126092,75.30742523183987,0.36802805264716,0.142716325793383,0.074964488059613,0.191970652717697,67.71002,0.0
36059521500,Census Tract 5215.00,Nassau County,New York,7.20975315068493,0.865706051873198,0.359824239,20.0,0.3,66.1675340205262,206.2801159933388,0.182553732441932,0.70169381943926,0.09217442973443,1.908041251791573,68.51823,0.0
36059521601,Census Tract 5216.01,Nassau County,New York,7.17799260273973,0.815468113975576,0.33350409,20.0,0.3,67.93586502022312,80.54518840932353,0.231394157733207,0.415960834597911,0.087525528453121,0.976410131994541,68.18728,1.62069417707287
36059521602,Census Tract 5216.02,Nassau County,New York,7.16880630136986,0.756657483930211,0.331721776,20.0,0.3,63.465442567718654,63.139199692346565,0.204121383104899,0.459339507213706,0.08422556351067,1.518987571678088,68.2272,1.023488555792005
36059521700,Census Tract 5217.00,Nassau County,New York,7.11287643835616,0.637911464245176,0.291517871,20.0,0.3,62.61374805333334,174.7734406987564,0.284145905945153,0.172275357861607,0.078217634704932,0.299668678678571,67.78245,1.892868000353741
36059521801,Census Tract 5218.01,Nassau County,New York,7.16970794520548,0.865942028985507,0.356087845,20.0,0.3,60.79889411961624,246.0656868510567,0.175768970530033,0.667911174189933,0.085817736858176,2.097835571344271,68.35664,0.863463379210234
36059521802,Census Tract 5218.02,Nassau County,New York,7.10495780821918,0.921285140562249,0.317180833,20.0,0.3,59.98406660562017,157.23974808124035,0.235358704389346,0.194092967306999,0.076726725372105,0.735760056520072,67.93029,4.495239615776891
36059521902,Census Tract 5219.02,Nassau County,New York,6.91150769863014,0.591025641025641,0.263894504,20.0,0.2,51.12671365126667,82.65110443757777,0.227961046850222,0.157459575174222,0.069235849585333,0.481242482612889,67.1943,2.296966383485334
36059522000,Census Tract 5220.00,Nassau County,New York,7.10354849315068,0.388571428571428,0.317166314,20.0,0.3,55.758372373124445,255.09341784561715,0.18013112789268,0.385639732691361,0.076054511712927,1.721995393956615,67.98929,2.999570040525054
36059522700,Census Tract 5227.00,Nassau County,New York,7.24726136986301,0.845780206435944,0.392025094,20.0,0.3,82.33736527090508,200.0934797978265,0.3897263175126,0.172454746636497,0.100394488899622,0.193915729451491,68.28794,1.354069514595758
36059980100,Census Tract 9801.00,Nassau County,New York,7.70253315068493,0.0,0.39675998,20.0,0.3,126.1874393,62.32690163,6.71154e-05,1.279263898,0.09193189,1.74997792,69.42376,0.0
36059981100,Census Tract 9811.00,Nassau County,New York,7.82273835616438,0.0,0.299370767,20.0,0.3,92.32668505,79.14271136,0.006965475,0.229073601,0.129247748,0.324791398,72.59384,0.0
36059982100,Census Tract 9821.00,Nassau County,New York,7.72082136986301,1.0,0.385286519,20.0,0.3,128.8641154,3.365901706,0.004849704,0.183498891,0.199323313,0.89987031,71.67672,1.201833568
36059990100,Census Tract 9901.00,Nassau County,New York,,0.0,,,,,,,0.0,0.0,0.0,,
36059990200,Census Tract 9902.00,Nassau County,New York,,0.0,,,,,,,0.0,0.0,0.0,,
36059990301,Census Tract 9903.01,Nassau County,New York,,0.0,,,,,,,0.0,0.0,0.0,,
36059990302,Census Tract 9903.02,Nassau County,New York,,0.0,,,,,,,0.0,0.0,0.0,,
36059990400,Census Tract 9904.00,Nassau County,New York,,0.0,,,,,,,0.0,0.0,0.0,,
36103110101,Census Tract 1101.01,Suffolk County,New York,7.75740821917808,0.274463007159904,0.222033313,20.0,0.2,23.560602551820217,3.776985593366844,0.003598411928311,0.062946385925231,0.057930728856623,0.143467846902828,75.35674,0.066826690526183
36103110103,Census Tract 1101.03,Suffolk County,New York,7.62665150684932,0.663056558363417,0.273032182,20.0,0.3,33.1756746583976,75.01428499276415,0.000396794330996,0.084799494067101,0.071831909050576,0.769124264601402,73.05732999999998,0.150434390175764
36103110104,Census Tract 1101.04,Suffolk County,New York,7.62665150684932,0.532639545884578,0.273032182,20.0,0.3,34.14772030519137,35.43578392991168,0.001609791954531,0.085838488416748,0.076039955022244,0.554370747443899,73.05732999999998,0.0
36103110200,Census Tract 1102.00,Suffolk County,New York,7.63614520547945,0.728364389233954,0.251990252,20.0,0.2,28.132002665164368,42.94314724109644,0.003047197725842,0.072352001066946,0.063625671165571,0.470461971251444,73.64479,1.198831692768679
36103110300,Census Tract 1103.00,Suffolk County,New York,7.61812821917808,0.622370936902485,0.217416839,20.0,0.2,25.853508173153728,67.86597928766345,0.000777172306821,0.067694720602095,0.057718061427838,0.429901247308745,73.65665,0.80278583545991
36103110401,Census Tract 1104.01,Suffolk County,New York,7.59182,0.585729499467518,0.208180472,20.0,0.2,24.06059573724593,15.575579632530577,0.000198767204136,0.06435395233656,0.053331436713154,0.260525478260009,73.56695,0.0
36103110402,Census Tract 1104.02,Suffolk County,New York,7.56475123287671,0.616678858814923,0.211889047,20.0,0.2,23.887199145064823,25.15167725228868,0.000140973344857,0.069075040891098,0.051962036663786,0.245938294822818,73.45496,0.0
36103110501,Census Tract 1105.01,Suffolk County,New York,7.53794246575342,0.502134927412468,0.209426388,20.0,0.2,22.7428736489492,37.006009368930265,8.9047875103e-05,0.078016899913537,0.055961119866835,0.364415731520985,73.26677999999998,0.0
36103110502,Census Tract 1105.02,Suffolk County,New York,7.51408630136986,0.620315581854043,0.218222614,20.0,0.2,25.3559750165,93.018320194,8.47934e-05,0.083662346925,0.058603366175,0.44155605155,72.61862999999998,0.0
36103110601,Census Tract 1106.01,Suffolk County,New York,7.53683863013699,0.697127937336814,0.193166529,20.0,0.2,22.18777916673976,33.32218823240399,7.4069695592e-05,0.076665552698339,0.056071396390476,0.376630214549059,73.56279999999998,0.117555235675526
36103110602,Census Tract 1106.02,Suffolk County,New York,7.53683863013699,0.6056,0.193166529,20.0,0.2,22.590361214819914,53.45111719996822,7.5413656038e-05,0.080501927022246,0.057723129497881,0.370832819247881,73.56279999999998,0.231735439899364
36103110801,Census Tract 1108.01,Suffolk County,New York,7.66239397260274,0.348387096774193,0.181215154,20.0,0.2,19.224148596711338,1.203444844101031,9.1188095773e-05,0.055052260197938,0.052021483789691,0.126914531445361,75.52321,0.0
36103110803,Census Tract 1108.03,Suffolk County,New York,7.50290520547945,0.403380539058931,0.183782726,20.0,0.2,20.617031277791032,35.16138262216056,1.5790144141e-05,0.08712485124902,0.061336292669848,0.620819807431737,73.41659,0.036262110833475
36103110901,Census Tract 1109.01,Suffolk County,New York,7.59063287671233,0.671369294605809,0.273786752,20.0,0.3,31.762326954916688,166.36611753385324,0.000257832600851,0.083535656820276,0.068396648755051,0.955527989353421,72.83146,0.690840484530308
36103110902,Census Tract 1109.02,Suffolk County,New York,7.56727698630137,0.337325349301397,0.282372481,20.0,0.3,34.50813296467085,119.98994701400092,0.000139856579204,0.092998776302163,0.072103856026285,1.749602409354501,72.41218999999998,0.0
36103111001,Census Tract 1110.01,Suffolk County,New York,7.57907589041096,0.559031281533804,0.265581523,20.0,0.3,30.087622461341084,83.56304609341083,0.000293461758158,0.080446187953062,0.064793736578006,1.082949379403666,72.93291,1.252929142805096
36103111002,Census Tract 1110.02,Suffolk County,New York,7.54640575342466,0.4037111334002,0.252479931,20.0,0.3,32.19971831125212,127.078427289961,0.000134344046933,0.088770791440529,0.066795346230769,2.242049085077262,72.42198,0.08001647018858
36103111101,Census Tract 1111.01,Suffolk County,New York,7.54630383561644,0.646359583952451,0.242461748,20.0,0.2,39.718572565459446,143.8992831193763,7.8553500665e-05,0.116628250597505,0.079908463606653,0.96062463848815,71.9488,0.221793068962162
36103111102,Census Tract 1111.02,Suffolk County,New York,7.54630383561644,0.633070866141732,0.242461748,20.0,0.2,36.466396928780114,200.39079288659673,0.000108491012821,0.100249987943667,0.074735982849262,3.234421923040404,71.9488,0.0
36103111103,Census Tract 1111.03,Suffolk County,New York,7.54630383561644,0.77349159248269,0.242461748,20.0,0.2,38.30719733403343,61.134598265799376,9.1293923593e-05,0.108364978105957,0.077963668998352,1.612831671584177,71.9488,0.165370026532376
36103111201,Census Tract 1112.01,Suffolk County,New York,7.51700602739726,0.69362084456424,0.278377819,20.0,0.3,33.8941849060159,171.3880659823895,0.00010013943768,0.097501288837556,0.069765671644064,1.339590324331595,71.92225,0.2479156510539
36103111202,Census Tract 1112.02,Suffolk County,New York,7.50310931506849,0.615532118887823,0.245343208,20.0,0.2,35.60252516195532,133.13399232548883,7.9989552019e-05,0.108699632971306,0.073203495911047,0.92663494702357,71.65326,0.656849716618774
36103111300,Census Tract 1113.00,Suffolk County,New York,7.55609726027397,0.487995198079231,0.22623023,20.0,0.2,27.38191938392705,70.68083108219466,0.000166661938931,0.075765423127014,0.05833585360369,0.861243377324427,72.73568,0.041049401857506
36103111401,Census Tract 1114.01,Suffolk County,New York,7.51344931506849,0.332149200710479,0.238374442,20.0,0.2,30.901903619244727,134.68594164371822,9.7417079303e-05,0.088640556664488,0.063791876862745,1.265348733318809,72.08848999999998,0.361609301556282
36103111402,Census Tract 1114.02,Suffolk County,New York,7.48407698630137,0.401044386422976,0.249959301,20.0,0.3,31.72036045367036,77.4671322666027,7.7764776177e-05,0.096412221618124,0.065474026549466,0.788091654615156,71.71107,0.540801714269094
36103111503,Census Tract 1115.03,Suffolk County,New York,7.48249643835616,0.392976588628762,0.227671588,20.0,0.2,25.77437282937531,98.67942569615693,6.8057267391e-05,0.093605116031984,0.063277603685157,0.58309150147926,72.09028999999998,0.0
36103111504,Census Tract 1115.04,Suffolk County,New York,7.45627561643836,0.292282430213464,0.237809899,20.0,0.2,24.9012398,41.80375824,5.6348e-05,0.10666467,0.068930797,0.601643502,71.68396,0.0
36103111506,Census Tract 1115.06,Suffolk County,New York,7.44046630136986,0.276013143483023,0.254957371,20.0,0.3,27.365222638053368,138.90537233962323,5.7421823548e-05,0.10376449822763,0.067844522216641,0.516187478794348,71.2994,0.197502731205651
36103111507,Census Tract 1115.07,Suffolk County,New York,7.49599479452055,0.599118942731277,0.232019879,20.0,0.2,29.04536767701422,333.0603124222749,6.6221324645e-05,0.092450037080569,0.06281291614218,0.658397765066351,71.92118,0.819090307350711
